country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Venezuela,VE,2022-09-11,Films,1,End of the Road,N/A,1
Venezuela,VE,2022-09-11,Films,2,Love in the Villa,N/A,2
Venezuela,VE,2022-09-11,Films,3,Triple 9,N/A,1
Venezuela,VE,2022-09-11,Films,4,No Limit,N/A,1
Venezuela,VE,2022-09-11,Films,5,I Came By,N/A,2
Venezuela,VE,2022-09-11,Films,6,Hanna,N/A,1
Venezuela,VE,2022-09-11,Films,7,Me Time,N/A,3
Venezuela,VE,2022-09-11,Films,8,Loving Adults,N/A,3
Venezuela,VE,2022-09-11,Films,9,The Sum of All Fears,N/A,1
Venezuela,VE,2022-09-11,Films,10,Labor Day,N/A,1
Venezuela,VE,2022-09-11,TV,1,Cobra Kai,Cobra Kai: Season 5,1
Venezuela,VE,2022-09-11,TV,2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,6
Venezuela,VE,2022-09-11,TV,3,Diary of a Gigolo,Diary of a Gigolo: Season 1,1
Venezuela,VE,2022-09-11,TV,4,High Heat,High Heat: Season 1,4
Venezuela,VE,2022-09-11,TV,5,Young Lady and Gentleman,N/A,2
Venezuela,VE,2022-09-11,TV,6,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",63
Venezuela,VE,2022-09-11,TV,7,Manifest,Manifest: Season 1,9
Venezuela,VE,2022-09-11,TV,8,Pasi?n de Gavilanes,Pasi?n de Gavilanes: Season 2,8
Venezuela,VE,2022-09-11,TV,9,Devil in Ohio,Devil in Ohio: Limited Series,1
Venezuela,VE,2022-09-11,TV,10,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,37
Venezuela,VE,2022-09-04,Films,1,Me Time,N/A,2
Venezuela,VE,2022-09-04,Films,2,Love in the Villa,N/A,1
Venezuela,VE,2022-09-04,Films,3,Loving Adults,N/A,2
Venezuela,VE,2022-09-04,Films,4,Under Her Control,N/A,1
Venezuela,VE,2022-09-04,Films,5,I Came By,N/A,1
Venezuela,VE,2022-09-04,Films,6,The Next 365 Days,N/A,3
Venezuela,VE,2022-09-04,Films,7,That's Amor,N/A,2
Venezuela,VE,2022-09-04,Films,8,Look Both Ways,N/A,3
Venezuela,VE,2022-09-04,Films,9,Dark Waters,N/A,1
Venezuela,VE,2022-09-04,Films,10,Purple Hearts,N/A,6
Venezuela,VE,2022-09-04,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,5
Venezuela,VE,2022-09-04,TV,2,High Heat,High Heat: Season 1,3
Venezuela,VE,2022-09-04,TV,3,Manifest,Manifest: Season 1,8
Venezuela,VE,2022-09-04,TV,4,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",62
Venezuela,VE,2022-09-04,TV,5,Pasi?n de Gavilanes,Pasi?n de Gavilanes: Season 2,7
Venezuela,VE,2022-09-04,TV,6,Manifest,Manifest: Season 2,7
Venezuela,VE,2022-09-04,TV,7,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,36
Venezuela,VE,2022-09-04,TV,8,Manifest,Manifest: Season 3,6
Venezuela,VE,2022-09-04,TV,9,Echoes,Echoes: Limited Series,2
Venezuela,VE,2022-09-04,TV,10,Young Lady and Gentleman,N/A,1
Venezuela,VE,2022-08-28,Films,1,Me Time,N/A,1
Venezuela,VE,2022-08-28,Films,2,The Next 365 Days,N/A,2
Venezuela,VE,2022-08-28,Films,3,Look Both Ways,N/A,2
Venezuela,VE,2022-08-28,Films,4,Loving Adults,N/A,1
Venezuela,VE,2022-08-28,Films,5,Purple Hearts,N/A,5
Venezuela,VE,2022-08-28,Films,6,Welcome Home Roscoe Jenkins,N/A,1
Venezuela,VE,2022-08-28,Films,7,Blood Father,N/A,1
Venezuela,VE,2022-08-28,Films,8,Day Shift,N/A,3
Venezuela,VE,2022-08-28,Films,9,Royalteen,N/A,2
Venezuela,VE,2022-08-28,Films,10,That's Amor,N/A,1
Venezuela,VE,2022-08-28,TV,1,High Heat,High Heat: Season 1,2
Venezuela,VE,2022-08-28,TV,2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,4
Venezuela,VE,2022-08-28,TV,3,Manifest,Manifest: Season 1,7
Venezuela,VE,2022-08-28,TV,4,Echoes,Echoes: Limited Series,1
Venezuela,VE,2022-08-28,TV,5,Pasi?n de Gavilanes,Pasi?n de Gavilanes: Season 2,6
Venezuela,VE,2022-08-28,TV,6,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",61
Venezuela,VE,2022-08-28,TV,7,Manifest,Manifest: Season 2,6
Venezuela,VE,2022-08-28,TV,8,The Sandman,The Sandman: Season 1,4
Venezuela,VE,2022-08-28,TV,9,Manifest,Manifest: Season 3,5
Venezuela,VE,2022-08-28,TV,10,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,35
Venezuela,VE,2022-08-21,Films,1,The Next 365 Days,N/A,1
Venezuela,VE,2022-08-21,Films,2,Look Both Ways,N/A,1
Venezuela,VE,2022-08-21,Films,3,Day Shift,N/A,2
Venezuela,VE,2022-08-21,Films,4,Purple Hearts,N/A,4
Venezuela,VE,2022-08-21,Films,5,The Angry Birds Movie 2,N/A,1
Venezuela,VE,2022-08-21,Films,6,Royalteen,N/A,1
Venezuela,VE,2022-08-21,Films,7,Code Name: Emperor,N/A,2
Venezuela,VE,2022-08-21,Films,8,River Runs Red,N/A,1
Venezuela,VE,2022-08-21,Films,9,The Gray Man,N/A,5
Venezuela,VE,2022-08-21,Films,10,1917,N/A,2
Venezuela,VE,2022-08-21,TV,1,Manifest,Manifest: Season 1,6
Venezuela,VE,2022-08-21,TV,2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,3
Venezuela,VE,2022-08-21,TV,3,The Sandman,The Sandman: Season 1,3
Venezuela,VE,2022-08-21,TV,4,Pasi?n de Gavilanes,Pasi?n de Gavilanes: Season 2,5
Venezuela,VE,2022-08-21,TV,5,Manifest,Manifest: Season 2,5
Venezuela,VE,2022-08-21,TV,6,High Heat,High Heat: Season 1,1
Venezuela,VE,2022-08-21,TV,7,Manifest,Manifest: Season 3,4
Venezuela,VE,2022-08-21,TV,8,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",60
Venezuela,VE,2022-08-21,TV,9,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,34
Venezuela,VE,2022-08-21,TV,10,Another Self,Another Self: Season 1,3
Venezuela,VE,2022-08-14,Films,1,Purple Hearts,N/A,3
Venezuela,VE,2022-08-14,Films,2,Day Shift,N/A,1
Venezuela,VE,2022-08-14,Films,3,1917,N/A,1
Venezuela,VE,2022-08-14,Films,4,Carter,N/A,2
Venezuela,VE,2022-08-14,Films,5,The Gray Man,N/A,4
Venezuela,VE,2022-08-14,Films,6,Code Name: Emperor,N/A,1
Venezuela,VE,2022-08-14,Films,7,Flight,N/A,2
Venezuela,VE,2022-08-14,Films,8,Wedding Season,N/A,2
Venezuela,VE,2022-08-14,Films,9,Dreamkatcher,N/A,1
Venezuela,VE,2022-08-14,Films,10,Primal Fear,N/A,2
Venezuela,VE,2022-08-14,TV,1,The Sandman,The Sandman: Season 1,2
Venezuela,VE,2022-08-14,TV,2,Manifest,Manifest: Season 1,5
Venezuela,VE,2022-08-14,TV,3,Pasi?n de Gavilanes,Pasi?n de Gavilanes: Season 2,4
Venezuela,VE,2022-08-14,TV,4,Manifest,Manifest: Season 2,4
Venezuela,VE,2022-08-14,TV,5,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,2
Venezuela,VE,2022-08-14,TV,6,Manifest,Manifest: Season 3,3
Venezuela,VE,2022-08-14,TV,7,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",59
Venezuela,VE,2022-08-14,TV,8,Another Self,Another Self: Season 1,2
Venezuela,VE,2022-08-14,TV,9,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,33
Venezuela,VE,2022-08-14,TV,10,Pasi?n de Gavilanes,Pasi?n de Gavilanes: Season 1,1
Venezuela,VE,2022-08-07,Films,1,Purple Hearts,N/A,2
Venezuela,VE,2022-08-07,Films,2,The Gray Man,N/A,3
Venezuela,VE,2022-08-07,Films,3,Carter,N/A,1
Venezuela,VE,2022-08-07,Films,4,Spider-Man: Far from Home,N/A,2
Venezuela,VE,2022-08-07,Films,5,Don�ft Blame Karma!,N/A,1
Venezuela,VE,2022-08-07,Films,6,Wedding Season,N/A,1
Venezuela,VE,2022-08-07,Films,7,Primal Fear,N/A,1
Venezuela,VE,2022-08-07,Films,8,The Sea Beast,N/A,5
Venezuela,VE,2022-08-07,Films,9,Recurrence,N/A,2
Venezuela,VE,2022-08-07,Films,10,Flight,N/A,1
Venezuela,VE,2022-08-07,TV,1,Manifest,Manifest: Season 1,4
Venezuela,VE,2022-08-07,TV,2,Pasi?n de Gavilanes,Pasi?n de Gavilanes: Season 2,3
Venezuela,VE,2022-08-07,TV,3,Manifest,Manifest: Season 2,3
Venezuela,VE,2022-08-07,TV,4,Another Self,Another Self: Season 1,1
Venezuela,VE,2022-08-07,TV,5,Manifest,Manifest: Season 3,2
Venezuela,VE,2022-08-07,TV,6,Keep Breathing,Keep Breathing: Limited Series,2
Venezuela,VE,2022-08-07,TV,7,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",58
Venezuela,VE,2022-08-07,TV,8,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,1
Venezuela,VE,2022-08-07,TV,9,The Sandman,The Sandman: Season 1,1
Venezuela,VE,2022-08-07,TV,10,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,32
Venezuela,VE,2022-07-31,Films,1,The Gray Man,N/A,2
Venezuela,VE,2022-07-31,Films,2,Purple Hearts,N/A,1
Venezuela,VE,2022-07-31,Films,3,Recurrence,N/A,1
Venezuela,VE,2022-07-31,Films,4,The Sea Beast,N/A,4
Venezuela,VE,2022-07-31,Films,5,Too Old for Fairy Tales,N/A,2
Venezuela,VE,2022-07-31,Films,6,Spider-Man: Far from Home,N/A,1
Venezuela,VE,2022-07-31,Films,7,Line of Duty,N/A,1
Venezuela,VE,2022-07-31,Films,8,Persuasion,N/A,3
Venezuela,VE,2022-07-31,Films,9,Clean,N/A,3
Venezuela,VE,2022-07-31,Films,10,Daughter of the Wolf,N/A,2
Venezuela,VE,2022-07-31,TV,1,Manifest,Manifest: Season 1,3
Venezuela,VE,2022-07-31,TV,2,Pasi?n de Gavilanes,Pasi?n de Gavilanes: Season 2,2
Venezuela,VE,2022-07-31,TV,3,Manifest,Manifest: Season 2,2
Venezuela,VE,2022-07-31,TV,4,Alba,Alba: Season 1,3
Venezuela,VE,2022-07-31,TV,5,Keep Breathing,Keep Breathing: Limited Series,1
Venezuela,VE,2022-07-31,TV,6,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",57
Venezuela,VE,2022-07-31,TV,7,Virgin River,Virgin River: Season 4,2
Venezuela,VE,2022-07-31,TV,8,Manifest,Manifest: Season 3,1
Venezuela,VE,2022-07-31,TV,9,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,31
Venezuela,VE,2022-07-31,TV,10,Stranger Things,Stranger Things 4,10
Venezuela,VE,2022-07-24,Films,1,The Gray Man,N/A,1
Venezuela,VE,2022-07-24,Films,2,Clean,N/A,2
Venezuela,VE,2022-07-24,Films,3,Persuasion,N/A,2
Venezuela,VE,2022-07-24,Films,4,Daughter of the Wolf,N/A,1
Venezuela,VE,2022-07-24,Films,5,The Sea Beast,N/A,3
Venezuela,VE,2022-07-24,Films,6,Too Old for Fairy Tales,N/A,1
Venezuela,VE,2022-07-24,Films,7,Live is Life,N/A,1
Venezuela,VE,2022-07-24,Films,8,Hustle,N/A,7
Venezuela,VE,2022-07-24,Films,9,American Assassin,N/A,3
Venezuela,VE,2022-07-24,Films,10,Dangerous Liaisons,N/A,3
Venezuela,VE,2022-07-24,TV,1,Manifest,Manifest: Season 1,2
Venezuela,VE,2022-07-24,TV,2,Alba,Alba: Season 1,2
Venezuela,VE,2022-07-24,TV,3,Virgin River,Virgin River: Season 4,1
Venezuela,VE,2022-07-24,TV,4,Stranger Things,Stranger Things 4,9
Venezuela,VE,2022-07-24,TV,5,Resident Evil,Resident Evil: Season 1,2
Venezuela,VE,2022-07-24,TV,6,Manifest,Manifest: Season 2,1
Venezuela,VE,2022-07-24,TV,7,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",56
Venezuela,VE,2022-07-24,TV,8,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,30
Venezuela,VE,2022-07-24,TV,9,Pasi?n de Gavilanes,Pasi?n de Gavilanes: Season 2,1
Venezuela,VE,2022-07-24,TV,10,Remarriage & Desires,Remarriage & Desires: Season 1,1
Venezuela,VE,2022-07-17,Films,1,The Sea Beast,N/A,2
Venezuela,VE,2022-07-17,Films,2,Persuasion,N/A,1
Venezuela,VE,2022-07-17,Films,3,Dangerous Liaisons,N/A,2
Venezuela,VE,2022-07-17,Films,4,American Assassin,N/A,2
Venezuela,VE,2022-07-17,Films,5,Valley of the Dead,N/A,1
Venezuela,VE,2022-07-17,Films,6,Sicario,N/A,2
Venezuela,VE,2022-07-17,Films,7,Clean,N/A,1
Venezuela,VE,2022-07-17,Films,8,Hustle,N/A,6
Venezuela,VE,2022-07-17,Films,9,My Daughter�fs Killer,N/A,1
Venezuela,VE,2022-07-17,Films,10,Under the Amalfi Sun,N/A,1
Venezuela,VE,2022-07-17,TV,1,Stranger Things,Stranger Things 4,8
Venezuela,VE,2022-07-17,TV,2,Resident Evil,Resident Evil: Season 1,1
Venezuela,VE,2022-07-17,TV,3,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,29
Venezuela,VE,2022-07-17,TV,4,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",55
Venezuela,VE,2022-07-17,TV,5,Manifest,Manifest: Season 1,1
Venezuela,VE,2022-07-17,TV,6,Alba,Alba: Season 1,1
Venezuela,VE,2022-07-17,TV,7,The Longest Night,The Longest Night: Season 1,1
Venezuela,VE,2022-07-17,TV,8,Pedro el escamoso,Pedro el escamoso: Season 1,15
Venezuela,VE,2022-07-17,TV,9,Stranger Things,Stranger Things 2,4
Venezuela,VE,2022-07-17,TV,10,Stranger Things,Stranger Things 3,2
Venezuela,VE,2022-07-10,Films,1,American Assassin,N/A,1
Venezuela,VE,2022-07-10,Films,2,Grand Isle,N/A,1
Venezuela,VE,2022-07-10,Films,3,The Sea Beast,N/A,1
Venezuela,VE,2022-07-10,Films,4,Sicario,N/A,1
Venezuela,VE,2022-07-10,Films,5,Dangerous Liaisons,N/A,1
Venezuela,VE,2022-07-10,Films,6,The Mystery of Her,N/A,1
Venezuela,VE,2022-07-10,Films,7,The Man from Toronto,N/A,3
Venezuela,VE,2022-07-10,Films,8,Hustle,N/A,5
Venezuela,VE,2022-07-10,Films,9,"Hello, Goodbye, and Everything in Between",N/A,1
Venezuela,VE,2022-07-10,Films,10,Girl in the Picture,N/A,1
Venezuela,VE,2022-07-10,TV,1,Stranger Things,Stranger Things 4,7
Venezuela,VE,2022-07-10,TV,2,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",54
Venezuela,VE,2022-07-10,TV,3,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,28
Venezuela,VE,2022-07-10,TV,4,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",54
Venezuela,VE,2022-07-10,TV,5,Stranger Things,N/A,3
Venezuela,VE,2022-07-10,TV,6,Stranger Things,Stranger Things 2,3
Venezuela,VE,2022-07-10,TV,7,Pedro el escamoso,Pedro el escamoso: Season 1,14
Venezuela,VE,2022-07-10,TV,8,Control Z,Control Z: Season 3,1
Venezuela,VE,2022-07-10,TV,9,Stranger Things,Stranger Things 3,1
Venezuela,VE,2022-07-10,TV,10,The Umbrella Academy,The Umbrella Academy: Season 3,3
Venezuela,VE,2022-07-03,Films,1,The Man from Toronto,N/A,2
Venezuela,VE,2022-07-03,Films,2,Glamour Girls,N/A,1
Venezuela,VE,2022-07-03,Films,3,Hustle,N/A,4
Venezuela,VE,2022-07-03,Films,4,Homefront,N/A,1
Venezuela,VE,2022-07-03,Films,5,Love & Gelato,N/A,2
Venezuela,VE,2022-07-03,Films,6,Last Knights,N/A,1
Venezuela,VE,2022-07-03,Films,7,Leon's Heart,N/A,1
Venezuela,VE,2022-07-03,Films,8,Once Upon a Time in Hollywood,N/A,1
Venezuela,VE,2022-07-03,Films,9,Spiderhead,N/A,3
Venezuela,VE,2022-07-03,Films,10,Chickenhare and the Hamster of Darkness,N/A,4
Venezuela,VE,2022-07-03,TV,1,Stranger Things,Stranger Things 4,6
Venezuela,VE,2022-07-03,TV,2,The Umbrella Academy,The Umbrella Academy: Season 3,2
Venezuela,VE,2022-07-03,TV,3,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",53
Venezuela,VE,2022-07-03,TV,4,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,27
Venezuela,VE,2022-07-03,TV,5,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,2
Venezuela,VE,2022-07-03,TV,6,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",53
Venezuela,VE,2022-07-03,TV,7,Pedro el escamoso,Pedro el escamoso: Season 1,13
Venezuela,VE,2022-07-03,TV,8,"Malverde, el santo patr?n","Malverde, el santo patr?n: Season 1",4
Venezuela,VE,2022-07-03,TV,9,Stranger Things,N/A,2
Venezuela,VE,2022-07-03,TV,10,The Umbrella Academy,The Umbrella Academy: Season 1,1
Venezuela,VE,2022-06-26,Films,1,The Man from Toronto,N/A,1
Venezuela,VE,2022-06-26,Films,2,Hustle,N/A,3
Venezuela,VE,2022-06-26,Films,3,Spiderhead,N/A,2
Venezuela,VE,2022-06-26,Films,4,Love & Gelato,N/A,1
Venezuela,VE,2022-06-26,Films,5,Collision,N/A,2
Venezuela,VE,2022-06-26,Films,6,Loca por el trabajo,N/A,2
Venezuela,VE,2022-06-26,Films,7,Heart Parade,N/A,2
Venezuela,VE,2022-06-26,Films,8,Uncut Gems,N/A,1
Venezuela,VE,2022-06-26,Films,9,Halftime,N/A,2
Venezuela,VE,2022-06-26,Films,10,Chickenhare and the Hamster of Darkness,N/A,3
Venezuela,VE,2022-06-26,TV,1,The Umbrella Academy,The Umbrella Academy: Season 3,1
Venezuela,VE,2022-06-26,TV,2,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",52
Venezuela,VE,2022-06-26,TV,3,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,26
Venezuela,VE,2022-06-26,TV,4,Stranger Things,Stranger Things 4,5
Venezuela,VE,2022-06-26,TV,5,Pedro el escamoso,Pedro el escamoso: Season 1,12
Venezuela,VE,2022-06-26,TV,6,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,1
Venezuela,VE,2022-06-26,TV,7,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",52
Venezuela,VE,2022-06-26,TV,8,"Malverde, el santo patr?n","Malverde, el santo patr?n: Season 1",3
Venezuela,VE,2022-06-26,TV,9,Intimacy,Intimacy: Season 1,3
Venezuela,VE,2022-06-26,TV,10,Peaky Blinders,Peaky Blinders: Season 6,3
Venezuela,VE,2022-06-19,Films,1,Hustle,N/A,2
Venezuela,VE,2022-06-19,Films,2,Spiderhead,N/A,1
Venezuela,VE,2022-06-19,Films,3,Halftime,N/A,1
Venezuela,VE,2022-06-19,Films,4,The Wrath of God,N/A,1
Venezuela,VE,2022-06-19,Films,5,Chickenhare and the Hamster of Darkness,N/A,2
Venezuela,VE,2022-06-19,Films,6,Collision,N/A,1
Venezuela,VE,2022-06-19,Films,7,Heart Parade,N/A,1
Venezuela,VE,2022-06-19,Films,8,Centauro,N/A,1
Venezuela,VE,2022-06-19,Films,9,Trees of Peace,N/A,1
Venezuela,VE,2022-06-19,Films,10,Loca por el trabajo,N/A,1
Venezuela,VE,2022-06-19,TV,1,Intimacy,Intimacy: Season 1,2
Venezuela,VE,2022-06-19,TV,2,Stranger Things,Stranger Things 4,4
Venezuela,VE,2022-06-19,TV,3,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,25
Venezuela,VE,2022-06-19,TV,4,Peaky Blinders,Peaky Blinders: Season 6,2
Venezuela,VE,2022-06-19,TV,5,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",51
Venezuela,VE,2022-06-19,TV,6,Pedro el escamoso,Pedro el escamoso: Season 1,11
Venezuela,VE,2022-06-19,TV,7,"Malverde, el santo patr?n","Malverde, el santo patr?n: Season 1",2
Venezuela,VE,2022-06-19,TV,8,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",51
Venezuela,VE,2022-06-19,TV,9,First Kill,First Kill: Season 1,1
Venezuela,VE,2022-06-19,TV,10,The Marked Heart,The Marked Heart: Season 1,9
Venezuela,VE,2022-06-12,Films,1,Hustle,N/A,1
Venezuela,VE,2022-06-12,Films,2,Interceptor,N/A,2
Venezuela,VE,2022-06-12,Films,3,El paseo 6,N/A,1
Venezuela,VE,2022-06-12,Films,4,Knives Out,N/A,1
Venezuela,VE,2022-06-12,Films,5,Deep Impact,N/A,1
Venezuela,VE,2022-06-12,Films,6,Horsemen,N/A,1
Venezuela,VE,2022-06-12,Films,7,Forsaken,N/A,1
Venezuela,VE,2022-06-12,Films,8,Chickenhare and the Hamster of Darkness,N/A,1
Venezuela,VE,2022-06-12,Films,9,Sonic the Hedgehog,N/A,5
Venezuela,VE,2022-06-12,Films,10,Memoirs of a Geisha,N/A,2
Venezuela,VE,2022-06-12,TV,1,Stranger Things,Stranger Things 4,3
Venezuela,VE,2022-06-12,TV,2,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,24
Venezuela,VE,2022-06-12,TV,3,Pedro el escamoso,Pedro el escamoso: Season 1,10
Venezuela,VE,2022-06-12,TV,4,Peaky Blinders,Peaky Blinders: Season 6,1
Venezuela,VE,2022-06-12,TV,5,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",50
Venezuela,VE,2022-06-12,TV,6,"Malverde, el santo patr?n","Malverde, el santo patr?n: Season 1",1
Venezuela,VE,2022-06-12,TV,7,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",50
Venezuela,VE,2022-06-12,TV,8,The Marked Heart,The Marked Heart: Season 1,8
Venezuela,VE,2022-06-12,TV,9,Intimacy,Intimacy: Season 1,1
Venezuela,VE,2022-06-12,TV,10,Stranger Things,Stranger Things 2,2
Venezuela,VE,2022-06-05,Films,1,Interceptor,N/A,1
Venezuela,VE,2022-06-05,Films,2,The Outpost,N/A,1
Venezuela,VE,2022-06-05,Films,3,Memoirs of a Geisha,N/A,1
Venezuela,VE,2022-06-05,Films,4,A Perfect Pairing,N/A,3
Venezuela,VE,2022-06-05,Films,5,RRR (Hindi),N/A,2
Venezuela,VE,2022-06-05,Films,6,Jack Reacher,N/A,1
Venezuela,VE,2022-06-05,Films,7,Hell on the Border,N/A,1
Venezuela,VE,2022-06-05,Films,8,The Turning,N/A,1
Venezuela,VE,2022-06-05,Films,9,Dangerous,N/A,3
Venezuela,VE,2022-06-05,Films,10,Senior Year,N/A,4
Venezuela,VE,2022-06-05,TV,1,Stranger Things,Stranger Things 4,2
Venezuela,VE,2022-06-05,TV,2,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,3
Venezuela,VE,2022-06-05,TV,3,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,23
Venezuela,VE,2022-06-05,TV,4,Stranger Things,N/A,1
Venezuela,VE,2022-06-05,TV,5,Pedro el escamoso,Pedro el escamoso: Season 1,9
Venezuela,VE,2022-06-05,TV,6,The Marked Heart,The Marked Heart: Season 1,7
Venezuela,VE,2022-06-05,TV,7,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",49
Venezuela,VE,2022-06-05,TV,8,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",49
Venezuela,VE,2022-06-05,TV,9,Stranger Things,Stranger Things 2,1
Venezuela,VE,2022-06-05,TV,10,Falsa identidad,Falsa identidad: Season 1,10
Venezuela,VE,2022-05-29,Films,1,Dangerous,N/A,2
Venezuela,VE,2022-05-29,Films,2,A Perfect Pairing,N/A,2
Venezuela,VE,2022-05-29,Films,3,F*ck Love Too,N/A,2
Venezuela,VE,2022-05-29,Films,4,Senior Year,N/A,3
Venezuela,VE,2022-05-29,Films,5,Cleveland Abduction,N/A,1
Venezuela,VE,2022-05-29,Films,6,Toscana,N/A,2
Venezuela,VE,2022-05-29,Films,7,Sonic the Hedgehog,N/A,4
Venezuela,VE,2022-05-29,Films,8,RRR (Hindi),N/A,1
Venezuela,VE,2022-05-29,Films,9,Percy Vs Goliath,N/A,1
Venezuela,VE,2022-05-29,Films,10,365 Days: This Day,N/A,5
Venezuela,VE,2022-05-29,TV,1,Stranger Things,Stranger Things 4,1
Venezuela,VE,2022-05-29,TV,2,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,2
Venezuela,VE,2022-05-29,TV,3,The Marked Heart,The Marked Heart: Season 1,6
Venezuela,VE,2022-05-29,TV,4,Who Killed Sara?,Who Killed Sara?: Season 3,2
Venezuela,VE,2022-05-29,TV,5,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,22
Venezuela,VE,2022-05-29,TV,6,Pedro el escamoso,Pedro el escamoso: Season 1,8
Venezuela,VE,2022-05-29,TV,7,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",48
Venezuela,VE,2022-05-29,TV,8,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",48
Venezuela,VE,2022-05-29,TV,9,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,3
Venezuela,VE,2022-05-29,TV,10,Falsa identidad,Falsa identidad: Season 1,9
Venezuela,VE,2022-05-22,Films,1,Dangerous,N/A,1
Venezuela,VE,2022-05-22,Films,2,Senior Year,N/A,2
Venezuela,VE,2022-05-22,Films,3,A Perfect Pairing,N/A,1
Venezuela,VE,2022-05-22,Films,4,The Perfect Family,N/A,2
Venezuela,VE,2022-05-22,Films,5,Toscana,N/A,1
Venezuela,VE,2022-05-22,Films,6,Sonic the Hedgehog,N/A,3
Venezuela,VE,2022-05-22,Films,7,F*ck Love Too,N/A,1
Venezuela,VE,2022-05-22,Films,8,Gangubai Kathiawadi,N/A,1
Venezuela,VE,2022-05-22,Films,9,365 Days: This Day,N/A,4
Venezuela,VE,2022-05-22,Films,10,The Takedown,N/A,3
Venezuela,VE,2022-05-22,TV,1,Who Killed Sara?,Who Killed Sara?: Season 3,1
Venezuela,VE,2022-05-22,TV,2,The Marked Heart,The Marked Heart: Season 1,5
Venezuela,VE,2022-05-22,TV,3,Caf? con aroma de mujer,Caf? con aroma de mujer: Season 1,21
Venezuela,VE,2022-05-22,TV,4,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,2
Venezuela,VE,2022-05-22,TV,5,Pedro el escamoso,Pedro el escamoso: Season 1,7
Venezuela,VE,2022-05-22,TV,6,Welcome to Eden,Welcome to Eden: Season 1,3
Venezuela,VE,2022-05-22,TV,7,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",47
Venezuela,VE,2022-05-22,TV,8,"Pablo Escobar, el patr?n del mal","Pablo Escobar, el patr?n del mal: Season 1",47
